ID,Company,TypeName,Inches,Price,ram_gb,weight_kg,touchscreen,ips_panel,res_w,res_h,cpu_brand,cpu_tier,cpu_ghz,cpu_gen,ssd_gb,hdd_gb,flash_gb,gpu_brand,gpu_tier,os
1027,HP,Notebook,14.0,56476.8,4,1.95,0,0,1366,768,Intel,i5,2.5,7,0,500,0,Intel,0,Win10
1028,Dell,Ultrabook,13.3,86526.72,8,1.29,1,0,3200,1800,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1029,HP,Notebook,17.3,57542.4,8,2.63,0,0,1920,1080,Intel,i5,2.5,7,256,0,0,Nvidia,1,Win10
1030,HP,Notebook,14.0,51841.44,4,1.64,0,0,1366,768,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1031,Acer,Notebook,15.6,21791.52,6,2.1,0,0,1366,768,AMD,Other,,0,0,1024,0,AMD,1,Win10
1032,MSI,Gaming,17.3,63499.10399999999,8,2.7,0,0,1920,1080,Intel,i7,2.8,7,128,1024,0,Nvidia,2,Win10
1033,HP,Notebook,14.0,63669.6,8,1.95,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1034,HP,Notebook,15.6,65480.5872,8,1.84,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1035,HP,Ultrabook,12.5,71874.72,8,1.26,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1036,HP,Notebook,15.6,39533.76,4,2.04,0,0,1366,768,Intel,i5,2.5,7,0,500,0,Intel,0,Win10
1037,Toshiba,Ultrabook,14.0,91908.0,8,1.47,0,1,1920,1080,Intel,i7,2.6,6,256,0,0,Intel,0,Win10
1038,Dell,Notebook,15.6,56633.976,8,2.09,0,0,1920,1080,Intel,i5,2.4,6,256,0,0,Intel,0,WinOther
1039,HP,Notebook,14.0,53839.9728,8,1.64,0,0,1920,1080,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1040,Lenovo,2 in 1 Convertible,15.6,45128.16,4,1.8,1,1,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1041,Vero,Notebook,14.0,11231.424,2,1.45,0,0,1366,768,Intel,Atom,1.44,0,0,0,32,Intel,0,Win10
1042,Toshiba,Notebook,15.6,75924.0,16,2.4,0,1,1920,1080,Intel,i7,2.5,6,256,0,0,Nvidia,1,Win10
1043,Lenovo,Notebook,15.6,55922.688,8,2.3,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,Win10
1044,HP,Notebook,14.0,53280.0,4,1.54,0,0,1920,1080,Intel,i5,2.3,6,0,500,0,Intel,0,Win10
1045,HP,Notebook,15.6,112065.9552,8,1.84,0,0,1920,1080,Intel,i5,2.4,6,256,500,0,Intel,0,Win10
1046,HP,Notebook,14.0,78268.31999999999,8,1.43,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1047,MSI,Gaming,17.3,82351.6992,16,3.78,0,1,1920,1080,Intel,i7,2.7,6,256,1024,0,Nvidia,1,Win10
1048,Lenovo,Gaming,17.3,122010.66719999998,16,4.6,0,1,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,1,Win10
1049,Asus,Netbook,11.6,15339.311999999998,4,1.2,0,0,1366,768,Intel,Celeron,1.6,0,0,0,16,Intel,0,Linux
1050,Lenovo,Notebook,14.0,139593.6,16,1.1,0,1,2560,1440,Intel,i7,2.6,6,256,0,0,Intel,0,WinOther
1051,HP,Notebook,15.6,52161.12,8,1.91,0,1,1920,1080,Intel,i7,2.7,7,0,1024,0,Nvidia,1,Win10
1052,Dell,2 in 1 Convertible,15.6,58288.32,8,2.3,1,1,1920,1080,Intel,i5,2.7,7,256,0,0,Intel,0,Win10
1053,HP,Notebook,15.6,52161.12,4,2.04,0,0,1366,768,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1054,Dell,Ultrabook,13.3,120093.12,16,1.2,1,0,3200,1800,Intel,i7,2.7,7,1024,0,0,Intel,0,Win10
1055,HP,Notebook,15.6,37570.392,4,2.31,0,0,1366,768,Intel,i3,2.3,6,0,500,0,Intel,0,Win10
1056,HP,Notebook,15.6,26586.72,4,1.96,0,0,1366,768,Intel,i5,2.5,7,0,500,0,Intel,0,NoOS
1057,Acer,Notebook,15.6,23922.72,8,2.4,0,0,1366,768,AMD,Other,2.2,0,0,1024,0,AMD,1,Win10
1058,Dell,2 in 1 Convertible,13.3,69210.72,12,1.6,1,1,1920,1080,Intel,i7,2.7,7,256,0,0,Intel,0,Win10
1059,MSI,Gaming,15.6,96916.32,16,2.94,0,0,1920,1080,Intel,i7,2.6,6,256,1024,0,Nvidia,2,Win10
1060,HP,Notebook,15.6,57009.6,8,2.04,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Intel,0,Win10
1061,Asus,Gaming,17.3,53173.44,16,4.0,0,1,1920,1080,Intel,i7,2.6,6,0,1024,0,Nvidia,2,NoOS
1062,Dell,Notebook,15.6,29783.52,4,2.25,0,0,1920,1080,Intel,i5,2.5,7,0,1024,0,Intel,0,Win10
1063,Dell,Notebook,15.6,52746.6672,16,2.32,0,0,1920,1080,Intel,i7,2.7,7,0,2048,0,AMD,1,Win10
1064,MSI,Gaming,15.6,102777.12,16,1.8,0,0,1920,1080,Intel,i7,2.6,6,256,1024,0,Nvidia,2,Win10
1065,Dell,Ultrabook,13.3,77682.23999999999,8,1.29,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Intel,0,Win10
1066,Asus,Gaming,17.3,211788.0,64,3.58,0,1,1920,1080,Intel,i7,2.7,6,1024,0,0,Nvidia,1,Win10
1067,Dell,2 in 1 Convertible,13.3,42517.9728,8,1.62,1,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1068,Dell,Gaming,15.6,70809.12,16,3.21,0,0,3840,2160,Intel,i7,2.6,6,256,1024,0,Nvidia,1,Win10
1069,Apple,Ultrabook,12.0,69264.0,8,0.92,0,1,2304,1440,Intel,Other,1.1,0,0,0,256,Intel,0,macOS
1070,Dell,Notebook,15.6,25679.8944,4,2.06,0,0,1366,768,Intel,i3,2.3,6,0,500,0,Intel,0,Win10
1071,HP,Notebook,15.6,63882.72,4,2.31,0,0,1366,768,Intel,i5,2.3,6,0,500,0,Intel,0,Win10
1072,HP,Ultrabook,12.5,63882.72,8,1.26,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1073,HP,Notebook,13.3,58075.2,8,1.49,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Intel,0,Win10
1074,Lenovo,Ultrabook,12.5,91294.7472,8,1.3,1,1,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1075,Lenovo,Notebook,17.3,35111.52,8,3.0,0,0,1600,900,Intel,i5,2.3,6,0,1024,0,AMD,1,Win10
1076,Lenovo,Notebook,15.6,52054.56,4,2.3,0,1,1920,1080,Intel,i5,2.3,6,0,1024,0,Nvidia,1,Win10
1077,MSI,Gaming,17.3,133146.72,16,3.78,0,0,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,3,Win10
1078,Lenovo,Notebook,15.6,28771.2,4,2.1,0,0,1366,768,Intel,i5,2.3,6,0,500,0,Intel,0,Win10
1079,HP,Notebook,15.6,50083.2,4,2.31,0,0,1920,1080,Intel,i5,2.3,6,0,500,0,Intel,0,WinOther
1080,Lenovo,Ultrabook,12.5,74538.72,8,0.99,1,1,2560,1440,Intel,Other,1.2,0,512,0,0,Intel,0,Win10
1081,Lenovo,Gaming,17.3,172627.19999999998,32,4.6,0,1,1920,1080,Intel,i7,2.7,6,512,1024,0,Nvidia,1,Win10
1082,Lenovo,2 in 1 Convertible,10.1,34433.2656,4,0.69,1,1,1920,1200,Intel,Atom,1.44,0,0,0,64,Intel,0,Win10
1083,HP,Ultrabook,13.3,109170.72,16,1.3,0,1,3840,2160,Intel,i7,2.7,7,512,0,0,Intel,0,Win10
1084,Dell,Notebook,15.6,39960.0,8,2.18,0,0,1920,1080,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1085,HP,Notebook,14.0,54931.14719999999,4,1.54,0,0,1920,1080,Intel,i5,2.3,6,0,500,0,Intel,0,WinOther
1086,HP,Workstation,15.6,79653.59999999999,8,1.9,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,AMD,3,WinOther
1087,Lenovo,Notebook,14.0,63882.72,8,1.7,0,0,1920,1080,Intel,i5,2.3,6,180,0,0,Intel,0,WinOther
1088,HP,Notebook,13.3,32767.2,4,1.29,0,0,3200,1800,Intel,Pentium,1.5,4,0,0,32,Intel,0,Linux
1089,Acer,Notebook,15.6,20619.36,4,2.4,0,0,1366,768,AMD,Other,2.2,0,0,500,0,AMD,1,Win10
1090,Dell,Notebook,15.6,20965.1472,4,2.2,0,0,1366,768,Intel,Pentium,1.6,0,0,500,0,Intel,0,Linux
1091,HP,Notebook,15.6,18434.3472,4,1.86,0,0,1366,768,Intel,i3,,6,0,1024,0,Intel,0,NoOS
1092,Asus,Gaming,17.3,85194.72,8,2.7,0,1,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,2,Win10
1093,Dell,Ultrabook,13.3,43601.688,4,1.4,0,1,1920,1080,Intel,i5,1.6,8,256,0,0,AMD,1,Win10
1094,HP,Netbook,12.5,85194.72,4,2.4,0,0,1366,768,Intel,i5,2.3,6,128,0,0,Intel,0,WinOther
1095,Acer,Notebook,15.6,42570.72,8,2.4,0,0,1920,1080,Intel,i5,2.5,7,256,1024,0,Nvidia,1,Win10
1096,Dell,Notebook,15.6,34035.264,8,2.36,0,0,1920,1080,Intel,i5,2.5,7,0,1024,0,AMD,1,Win10
1097,MSI,Gaming,17.3,85194.72,8,2.6,0,0,1920,1080,Intel,i7,2.6,6,256,0,0,Nvidia,2,Win10
1098,HP,Notebook,15.6,26640.0,4,1.96,0,0,1366,768,Intel,Pentium,1.6,0,0,1024,0,Intel,0,Win10
1099,Asus,Gaming,17.3,122490.72,16,4.3,0,1,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,1,Win10
1100,Dell,Ultrabook,12.5,60480.792,4,1.5,0,0,1366,768,Intel,i3,2.3,6,0,500,0,Intel,0,WinOther
1101,Dell,Ultrabook,12.5,62176.1616,4,1.5,0,0,1366,768,Intel,i3,2.3,6,128,0,0,Intel,0,WinOther
1102,Acer,Notebook,15.6,11135.52,4,2.2,0,0,1366,768,Intel,Celeron,1.5,3,16,0,0,Intel,0,Linux
1103,HP,Workstation,17.3,154458.72,8,3.0,0,1,1920,1080,Intel,i7,2.6,6,0,1024,0,AMD,3,WinOther
1104,Lenovo,Gaming,15.6,63882.72,16,2.4,0,0,1920,1080,Intel,i7,2.8,7,512,0,0,Nvidia,2,Win10
1105,Dell,Ultrabook,12.5,75289.968,8,1.5,0,0,1366,768,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1106,MSI,Gaming,17.3,80516.20319999999,8,2.9,0,0,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
1107,Lenovo,2 in 1 Convertible,15.6,46193.76,4,2.1,1,1,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,Win10
1108,HP,Notebook,15.6,21205.44,4,2.1,0,0,1920,1080,AMD,Other,2.5,0,0,1024,0,AMD,1,Win10
1109,Asus,Gaming,15.6,71341.92,16,2.59,0,1,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
1110,HP,Notebook,13.3,90522.72,8,1.16,1,0,3200,1800,Intel,Other,1.1,0,256,0,0,Intel,0,Win10
1111,Dell,Notebook,15.6,40980.312,4,2.24,0,0,1366,768,Intel,i5,2.3,6,0,500,0,AMD,1,WinOther
1112,Lenovo,Notebook,15.6,22857.12,4,2.1,0,0,1366,768,Intel,i3,2.0,6,128,0,0,Intel,0,Win10
1113,HP,Ultrabook,13.3,104908.32,8,1.16,0,0,1920,1080,Intel,i7,2.5,6,512,0,0,Intel,0,Win10
1114,Lenovo,2 in 1 Convertible,10.1,29250.72,4,0.69,1,1,1920,1200,Intel,Atom,1.44,0,0,0,64,Intel,0,NoOS
1115,Dell,Ultrabook,13.3,73473.12,8,1.23,0,0,1920,1080,Intel,i7,2.4,7,256,0,0,Intel,0,Win10
1116,Lenovo,Gaming,17.3,146519.46719999998,16,4.6,0,1,1920,1080,Intel,i7,2.7,6,256,1024,0,Nvidia,1,Win10
1117,Razer,Ultrabook,12.5,54825.12,8,1.25,1,0,3840,2160,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1118,Toshiba,Ultrabook,13.3,118601.28,16,1.05,0,0,1920,1080,Intel,i7,2.7,7,512,0,0,Intel,0,Win10
1119,Asus,Gaming,17.3,69929.4672,8,3.52,0,0,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
1120,Vero,Notebook,13.3,10442.88,4,1.35,0,0,1920,1080,Intel,Atom,1.44,0,0,0,32,Intel,0,Win10
1121,HP,Notebook,13.3,90043.2,8,1.16,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,Win10
1122,HP,Notebook,14.0,80612.64,8,1.43,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1123,Dell,Notebook,15.6,27899.0064,4,2.09,0,0,1366,768,Intel,i5,2.3,6,0,500,0,Intel,0,Linux
1124,Asus,Notebook,15.6,23176.8,4,2.0,0,0,1366,768,Intel,i3,2.4,7,0,1024,0,Intel,0,Win10
1125,Lenovo,2 in 1 Convertible,14.0,88924.31999999999,8,1.8,1,1,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1126,Lenovo,2 in 1 Convertible,10.1,25521.12,4,0.69,1,1,1920,1200,Intel,Atom,1.44,0,0,0,64,Intel,0,Win10
1127,HP,Ultrabook,12.5,100965.6,8,1.26,0,0,1366,768,Intel,i5,2.4,6,256,0,0,Intel,0,WinOther
1128,Lenovo,Gaming,15.6,52693.92,8,2.4,0,1,1920,1080,Intel,i5,2.5,7,128,1024,0,Nvidia,2,NoOS
1129,HP,Gaming,17.3,60153.12,8,3.35,0,1,1920,1080,Intel,i5,2.3,6,128,1024,0,Nvidia,2,Win10
1130,HP,Notebook,15.6,33513.119999999995,8,2.04,0,0,1366,768,Intel,i7,2.7,7,0,2048,0,Intel,0,Win10
1131,Lenovo,2 in 1 Convertible,14.0,109244.2464,8,1.8,1,1,1920,1080,Intel,i7,2.6,6,512,0,0,Nvidia,3,WinOther
1132,Asus,Notebook,14.0,14811.84,4,1.5,0,0,1366,768,Intel,Celeron,1.1,0,0,0,32,Intel,0,Win10
1133,HP,Ultrabook,15.6,40066.56,8,1.84,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Intel,0,Win10
1134,Acer,Notebook,15.6,32820.48,4,2.23,0,0,1920,1080,Intel,i5,2.5,7,0,1024,0,Nvidia,1,Win10
1135,Lenovo,Notebook,15.6,58554.72,16,2.5,0,0,1920,1080,Intel,i7,2.5,6,0,1024,0,AMD,1,Win10
1136,HP,Workstation,17.3,210424.032,8,3.0,0,1,1920,1080,Intel,i7,2.6,6,256,0,0,Nvidia,3,WinOther
1137,Dell,Notebook,15.6,41771.52,8,2.5,0,0,1366,768,Intel,i5,2.5,7,0,1024,0,AMD,1,Win10
1138,MSI,Gaming,17.3,127818.72,16,3.78,0,0,1920,1080,Intel,i7,2.7,6,256,1024,0,Nvidia,1,Win10
1139,HP,Ultrabook,15.6,115709.2416,8,1.88,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,WinOther
1140,Lenovo,2 in 1 Convertible,14.0,130003.2,16,2.8,1,1,2560,1440,Intel,i7,2.6,6,512,0,0,Intel,0,Win10
1141,MSI,Gaming,15.6,60888.384,8,2.4,0,0,1920,1080,Intel,i7,2.8,7,128,1024,0,Nvidia,2,Win10
1142,HP,2 in 1 Convertible,13.3,86793.12,8,1.48,1,0,1920,1080,Intel,i5,2.4,6,256,0,0,Intel,0,Win10
1143,HP,Workstation,15.6,118761.12,8,2.59,0,1,1920,1080,Intel,i7,2.6,6,256,0,0,Nvidia,3,WinOther
1144,HP,2 in 1 Convertible,13.3,95850.72,8,1.48,1,0,2560,1440,Intel,i7,2.6,6,256,0,0,Intel,0,Win10
1145,HP,Workstation,15.6,101178.72,8,2.0,0,0,1920,1080,Intel,i7,2.6,6,256,0,0,Nvidia,3,WinOther
1146,HP,Ultrabook,12.5,122381.49599999998,8,1.26,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,WinOther
1147,Dell,Notebook,15.6,53807.472,8,2.18,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Nvidia,1,Win10
1148,HP,Notebook,15.6,84129.12,8,1.88,0,0,1920,1080,Intel,i5,2.3,6,256,0,0,Intel,0,WinOther
1149,Lenovo,2 in 1 Convertible,14.0,124621.92,8,1.27,1,1,2560,1440,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1150,Lenovo,Notebook,15.6,18061.92,4,1.9,0,0,1366,768,Intel,i3,2.0,6,0,1024,0,Intel,0,NoOS
1151,HP,Notebook,15.6,15824.16,4,1.86,0,0,1366,768,AMD,Other,1.8,0,0,500,0,AMD,1,Win10
1152,Lenovo,Notebook,15.6,31914.72,8,2.32,0,0,1920,1080,Intel,i5,2.3,6,0,1024,0,AMD,1,NoOS
1153,Dell,Gaming,15.6,63882.72,8,2.62,0,0,1920,1080,Intel,i7,2.8,7,0,1024,0,Nvidia,2,Win10
1154,Dell,Notebook,15.6,119916.2304,8,2.04,1,1,3840,2160,Intel,i5,2.3,6,256,0,0,Nvidia,1,Win10
1155,HP,Notebook,15.6,25515.2592,4,1.91,0,0,1920,1080,AMD,Other,2.5,0,256,0,0,AMD,1,Win10
1156,MSI,Gaming,17.3,79536.38399999999,16,2.7,0,0,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,2,Win10
1157,Lenovo,Ultrabook,14.0,122490.72,12,1.4,0,0,1920,1080,Intel,i7,2.6,6,512,0,0,Intel,0,WinOther
1158,Lenovo,Notebook,15.6,42010.7472,8,2.5,0,0,1920,1080,Intel,i5,2.3,6,0,1024,0,AMD,1,Win10
1159,HP,2 in 1 Convertible,13.3,108744.48,8,1.48,1,0,2560,1440,Intel,i7,2.6,6,512,0,0,Intel,0,Win10
1160,Lenovo,Ultrabook,14.0,79866.72,8,1.7,0,0,1920,1080,Intel,i7,2.6,6,256,0,0,Intel,0,WinOther
1161,MSI,Gaming,14.0,94252.32,16,1.7,0,0,1920,1080,Intel,i7,2.6,6,256,1024,0,Nvidia,1,Win10
1162,HP,Gaming,15.6,47898.72,8,2.62,0,1,1920,1080,Intel,i7,2.8,7,0,1024,0,Nvidia,2,Win10
1163,Lenovo,Notebook,15.6,24455.52,8,2.2,0,0,1366,768,Intel,i3,2.0,6,0,1024,0,Intel,0,Win10
1164,HP,Notebook,15.6,25414.0272,4,2.1,0,0,1366,768,Intel,i5,2.3,6,0,500,0,Intel,0,NoOS
1165,Dell,Gaming,15.6,79813.44,8,2.62,0,0,3840,2160,Intel,i7,2.8,7,128,1024,0,Nvidia,2,Win10
1166,Lenovo,Notebook,15.6,74059.2,8,1.95,0,1,1920,1080,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1167,Lenovo,Notebook,15.6,24935.04,4,2.2,0,0,1920,1080,Intel,i3,,6,0,1024,0,Nvidia,1,Win10
1168,HP,Notebook,14.0,13266.72,2,1.44,0,0,1366,768,Intel,Celeron,1.6,0,0,0,32,Intel,0,Win10
1169,MSI,Gaming,15.6,44701.92,8,2.2,0,1,1920,1080,Intel,i7,2.7,7,0,1024,0,Nvidia,2,Win10
1170,HP,Notebook,15.6,36177.12,8,1.96,0,0,1920,1080,Intel,i7,2.5,6,256,0,0,Intel,0,Win10
1171,HP,Notebook,15.6,61751.52,16,2.1,0,0,1920,1080,Intel,i7,1.8,8,512,0,0,Intel,0,Win10
1172,Asus,Notebook,15.6,19660.32,4,2.2,0,0,1366,768,Intel,Celeron,1.6,0,0,500,0,Intel,0,Win10
1173,Lenovo,Notebook,15.6,21205.44,4,2.1,0,0,1366,768,Intel,i5,2.3,6,0,500,0,Intel,0,NoOS
1174,Lenovo,Notebook,15.6,37775.52,8,2.2,0,0,1920,1080,Intel,i7,2.7,7,0,1024,0,Nvidia,1,NoOS
1175,Asus,Notebook,14.0,40972.32,4,2.0,0,0,1920,1080,Intel,i3,2.4,7,256,0,0,Intel,0,Win10
1176,Lenovo,Notebook,15.6,43956.0,4,2.32,0,0,1920,1080,Intel,i7,2.5,6,0,1024,0,Intel,0,WinOther
1177,Lenovo,Gaming,15.6,69530.4,16,3.31,0,1,1920,1080,Intel,i7,2.6,6,512,0,0,Nvidia,1,Win10
1178,MSI,Gaming,15.6,114731.5536,16,1.91,0,0,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,1,Win10
1179,HP,Notebook,15.6,34632.0,4,2.07,0,0,1366,768,Intel,i3,2.3,6,0,500,0,Intel,0,Win10
1180,Lenovo,2 in 1 Convertible,14.0,87219.36,8,1.36,1,1,2560,1440,Intel,i5,2.3,6,256,0,0,Intel,0,Win10
1181,Lenovo,Ultrabook,15.6,44275.68,6,1.54,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Nvidia,1,Win10
1182,Dell,Notebook,15.6,47686.1328,8,1.98,0,0,1920,1080,Intel,i7,2.7,7,256,0,0,Nvidia,1,Linux
1183,Acer,Notebook,15.6,17742.239999999998,4,2.1,0,0,1366,768,Intel,Celeron,,0,0,500,0,Intel,0,Win10
1184,HP,Notebook,15.6,42570.72,6,2.18,0,1,1920,1080,Intel,i7,2.6,6,0,1024,0,Nvidia,2,Win10
1185,Asus,Gaming,15.6,48431.52,8,2.591,0,1,1920,1080,Intel,i7,2.6,6,256,1024,0,Nvidia,2,Win10
1186,Dell,2 in 1 Convertible,15.6,62817.12,16,2.09,1,0,1920,1080,Intel,i7,2.7,7,512,0,0,Intel,0,Win10
1187,Acer,Notebook,15.6,36816.48,4,2.23,0,0,1920,1080,Intel,i5,2.5,7,256,0,0,Nvidia,1,Win10
1188,Dell,Ultrabook,13.3,58554.72,8,1.23,1,0,3200,1800,Intel,i5,2.4,6,256,0,0,Intel,0,Linux
1189,Acer,Gaming,17.3,138474.72,16,4.2,0,1,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,3,Win10
1190,Lenovo,Gaming,15.6,43636.32,8,2.4,0,1,1920,1080,Intel,i5,2.5,7,0,1024,0,Nvidia,2,Win10
1191,Samsung,2 in 1 Convertible,12.3,35111.52,4,1.15,1,1,2400,1600,Other,Other,2.0,0,0,0,32,Intel,0,Linux
1192,HP,Notebook,15.6,25840.8,4,1.86,0,0,1366,768,Intel,i5,2.5,7,0,500,0,Intel,0,Win10
1193,Apple,Ultrabook,12.0,61964.64,8,0.92,0,1,2304,1440,Intel,Other,1.1,0,0,0,256,Intel,0,macOS
1194,Dell,2 in 1 Convertible,13.3,63882.72,8,1.6,1,1,1920,1080,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1195,HP,Notebook,15.6,70702.56,12,2.21,0,1,1920,1080,Intel,i7,2.8,7,128,1024,0,Nvidia,2,Win10
1196,Lenovo,Notebook,15.6,19607.04,4,1.9,0,0,1366,768,Intel,i3,,6,0,1024,0,AMD,1,NoOS
1197,Asus,Gaming,17.3,114552.0,16,4.3,0,1,1920,1080,Intel,i7,2.6,6,512,1024,0,Nvidia,1,Win10
1198,Acer,Notebook,15.6,14492.16,4,2.1,0,0,1366,768,Intel,Celeron,,0,0,1024,0,Intel,0,Linux
1199,MSI,Gaming,17.3,109165.392,16,2.43,0,0,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,2,Win10
1200,Dell,Notebook,15.6,26586.72,4,2.3,0,0,1366,768,Intel,i3,2.0,6,128,0,0,AMD,1,Win10
1201,Lenovo,Notebook,15.6,33513.119999999995,8,2.2,0,0,1366,768,Intel,i7,2.5,6,0,500,0,Nvidia,1,NoOS
1202,Dell,2 in 1 Convertible,15.6,68464.8,16,2.0,1,0,1920,1080,Intel,i7,1.8,8,512,0,0,Intel,0,Win10
1203,Dell,Ultrabook,13.3,142790.4,16,1.2,1,0,3200,1800,Intel,i7,2.7,7,512,0,0,Intel,0,Win10
1204,Asus,Gaming,15.6,62284.32,8,2.2,0,0,1920,1080,Intel,i7,2.6,6,0,1024,0,Nvidia,2,Win10
1205,Dell,Notebook,15.6,47365.92,8,2.36,0,0,1920,1080,Intel,i5,2.5,7,256,0,0,AMD,1,Win10
1206,HP,Notebook,15.6,30849.12,8,1.91,0,0,1366,768,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1207,Lenovo,Notebook,15.6,15930.72,4,2.2,0,0,1366,768,AMD,Other,2.2,0,0,500,0,AMD,1,Win10
1208,Acer,Notebook,17.3,33513.119999999995,8,3.3,0,0,1600,900,Intel,i3,2.0,6,0,1024,0,Nvidia,1,Win10
1209,Asus,Gaming,15.6,130482.72,16,2.2,0,0,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,3,Win10
1210,Apple,Ultrabook,12.0,68145.12,8,0.92,0,1,2304,1440,Intel,Other,1.2,0,0,0,512,Intel,0,macOS
1211,Asus,Notebook,15.6,93186.72,16,2.2,0,0,1920,1080,Intel,i7,2.8,7,128,1024,0,Nvidia,2,Win10
1212,MSI,Gaming,17.3,103842.1872,16,2.43,0,1,1920,1080,Intel,i7,2.6,6,256,1024,0,Nvidia,2,Win10
1213,Dell,2 in 1 Convertible,15.6,53226.72,8,2.191,1,1,1920,1080,Intel,i5,2.5,7,256,0,0,Intel,0,Win10
1214,Asus,Gaming,17.3,103842.72,16,2.9,0,0,1920,1080,Intel,i7,2.8,7,256,1024,0,Nvidia,2,Win10
1215,Acer,Netbook,11.6,9270.72,2,1.3,0,0,1366,768,Intel,Celeron,1.5,3,32,0,0,Intel,0,Linux
1216,Acer,Notebook,17.3,31861.44,4,3.3,0,0,1600,900,Intel,i3,,6,0,1024,0,Nvidia,1,Win10
1217,Lenovo,Notebook,17.3,28717.92,8,2.8,0,0,1600,900,Intel,i5,2.5,7,0,1024,0,Intel,0,NoOS
1218,Lenovo,Gaming,15.6,67772.16,8,2.6,0,1,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,1,Win10
1219,Acer,2 in 1 Convertible,14.0,61218.72,8,1.2,1,1,1920,1080,Intel,i7,1.3,0,256,0,0,Intel,0,Win10
1220,Lenovo,Notebook,15.6,81465.12,8,2.3,0,1,1920,1080,Intel,i7,2.6,6,256,0,0,Intel,0,Win10
1221,MSI,Gaming,15.6,78647.1408,8,2.2,0,0,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
1222,HP,Notebook,15.6,28185.12,6,2.1,0,0,1920,1080,AMD,Other,2.7,9,0,1024,0,AMD,1,Win10
1223,Dell,Ultrabook,12.5,91288.3536,8,1.26,1,0,1920,1080,Intel,i5,2.4,6,256,0,0,Intel,0,WinOther
1224,Dell,2 in 1 Convertible,15.0,27119.52,4,2.08,1,0,1920,1080,Intel,i3,2.4,7,0,500,0,Intel,0,Win10
1225,Asus,Notebook,15.6,16463.52,4,2.65,0,0,1366,768,Intel,Pentium,1.6,0,0,1024,0,Intel,0,Win10
1226,Dell,Ultrabook,13.3,78694.56,8,1.29,1,0,3200,1800,Intel,i7,2.7,7,256,0,0,Intel,0,Win10
1227,Dell,Notebook,15.6,27804.7008,4,2.18,0,0,1366,768,Intel,i5,2.5,7,0,1024,0,Intel,0,Linux
1228,Lenovo,Gaming,15.6,54825.12,16,2.6,1,1,1920,1080,Intel,i7,2.6,6,128,1024,0,Nvidia,2,Win10
